영화명,영화명(영문),제작연도,제작국가,장르,역할,공식통계 매출액,공식통계 관객수,KOBIS통계 매출액,KOBIS통계 관객수
범죄도시2,The Roundup,2022,한국,"범죄,액션","감독,각색",131295679478.0,12693175.0,131298796478.0,12693415.0
